,road,latitude_road,longitude_road,murder,robber,rape,theft,violence,crime_counts,camera,latitude_camera,longitude_camera,total_p,total_m,total_f,interval,lamp
646,난향9길,37.4610071,126.9149559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
647,보라매로6길,37.49263300000001,126.9271709,0.0,0.0,1.0,3.0,4.0,8.0,1.0,37.49270307,126.929432,,,,,
648,미성1길,37.4740728,126.916999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
649,양지17길,37.4690726,126.9309169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
650,문성로,37.4795198,126.9265933,0.0,0.0,1.0,5.0,5.0,11.0,6.0,37.47908211,126.9265092,,,,신림1교~미성초교,100.0
651,행운2길,37.4789296,126.9609193,0.0,1.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,,,,,
652,난곡로74길,37.4864031,126.9174151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,28.0,,
653,양지1길,37.4712344,126.93225490000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
654,청림3다길,37.4905745,126.9572537,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.49019114,126.9578807,,,,,
655,은천로25길,37.4878211,126.949175,0.0,0.0,1.0,5.0,2.0,8.0,4.0,37.48909092,126.94862340000002,21.0,19.0,23.0,,
656,난곡로24가길,37.4694063,126.9234758,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,
657,관천로24길,37.4891794,126.9229981,0.0,0.0,2.0,7.0,9.0,18.0,1.0,37.48879234,126.92241920000001,,,,,
658,관천로11길,37.4844997,126.92314109999998,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.48433352,126.92422260000001,,,,,
659,법원단지5나길,37.47515720000001,126.920126,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47739069,126.92271799999999,,,,,
660,난곡로26다길,37.46989960000001,126.9245716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
661,남부순환로249길,37.4762381,126.9675692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
662,난곡로24길,37.46955910000001,126.9206879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,14.0,,
663,난향12길,37.4634994,126.9159031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
664,신원로,37.4807927,126.9276026,0.0,0.0,1.0,8.0,9.0,18.0,0.0,0.0,0.0,,,,,
665,신림로,37.4777395,126.935383,0.0,0.0,8.0,35.0,52.0,95.0,3.0,37.46995749,126.9414749,,,,서울대정문~당곡사거리,223.0
666,중앙길,37.4851551,126.9506624,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48558297,126.95040549999999,48.0,45.0,52.0,,
667,난우16길,37.4778751,126.9186417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
668,행운1다길,37.4825234,126.9566844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
669,봉천로4길,37.487419,126.9238735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
670,신림로36길,37.4760131,126.9382381,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47598183,126.9387483,,,,,
671,관천로10길,37.4853972,126.9263353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
672,봉천로41길,37.483756,126.9481313,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.48438675,126.94847490000001,,,,,
673,관천로26길,37.4893464,126.9257465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
674,원신11길,37.4602799,126.92965259999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
675,청룡12길,37.47791220000001,126.9439417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47777622,126.94477409999999,,,,,
676,은천로35라길,37.4880561,126.9531427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
677,신림로23길,37.4668677,126.9344794,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,,
678,법원단지24길,37.4744739,126.9237477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
679,청림3가길,37.4898425,126.9594972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
680,은천로19길,37.4885771,126.9478381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
681,청림3나길,37.4892501,126.9582005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
682,원신4길,37.4686813,126.9316706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
683,관천로,37.4844078,126.9250781,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,신림1교~도림교,90.0
684,청림3마길,37.49074570000001,126.9580403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
685,난곡로72길,37.4853651,126.9145727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
686,청림5가길,37.4894285,126.9592867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
687,인헌6길,37.47386470000001,126.9652245,0.0,0.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,,,,,
688,문성로38다길,37.4758411,126.929027,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47576071,126.9300956,,,,,
689,양녕로,37.4906794,126.9453371,0.0,0.0,4.0,13.0,11.0,28.0,4.0,37.48858059,126.9463223,,,,동작구 경계 ~ 구암초교 앞,83.0
690,신림로7나길,37.4697398,126.9410905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
691,난곡로59길,37.4798305,126.912253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
692,문성로38라길,37.4755498,126.92905729999998,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47549427,126.9292398,,,,,
693,난곡로24바길,37.4680322,126.9218662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
694,난곡로20길,37.46841129999999,126.9207482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
695,신림로14길,37.471615,126.9385547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
696,남부순환로155길,37.484081,126.9177953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
697,남부순환로144길,37.4797229,126.9128838,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.47856822,126.9141232,,,,,
698,난곡로77길,37.4859903,126.9129233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
699,청림3길,37.4889141,126.95950829999998,0.0,0.0,0.0,11.0,4.0,15.0,5.0,37.48979825,126.9585229,29.0,28.0,31.0,,
700,남부순환로165길,37.4851852,126.9231028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
701,남부순환로239길,37.4784547,126.9611422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
702,청림5나길,37.4900945,126.95938909999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
703,봉천로13길,37.4912237,126.9321365,0.0,0.0,0.0,1.0,1.0,2.0,4.0,37.48987118,126.93068999999998,27.0,26.0,28.0,,
704,봉천로33가길,37.4847176,126.9445998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48472219,126.9448623,,,,,
705,문성로25길,37.4796261,126.9251691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
706,신림로3가길,37.46875470000001,126.9426846,0.0,0.0,0.0,6.0,7.0,13.0,6.0,37.46889528,126.9420767,,,,,
707,남부순환로,37.4776787,126.9630787,0.0,2.0,23.0,106.0,132.0,263.0,0.0,0.0,0.0,,,,사당역~시흥IC,494.0
708,난곡로43길,37.47586939999999,126.9150164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47566349,126.91483999999998,,,,,
709,복은10길,37.4743273,126.941782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
710,청림5길,37.4915328,126.960046,0.0,0.0,0.0,2.0,3.0,5.0,5.0,37.48923401,126.9597499,,,,,
711,관천로25길,37.4881285,126.9199535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
712,남부순환로200길,37.48385070000001,126.9373787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
713,쑥고개로,37.4791479,126.9451607,0.0,0.0,1.0,6.0,2.0,9.0,0.0,0.0,0.0,,,,관악구청~신림2교,71.0
714,서림길,37.4731242,126.9390447,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47447203,126.93821820000001,,,,,
715,신림동1길,37.4867826,126.9283529,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,,
716,쑥고개로2다길,37.476263,126.9408818,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47627005,126.9396876,,,,,
717,남부순환로246라길,37.4743549,126.9644738,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47464617,126.9637102,,,,,
718,난곡로49길,37.4771081,126.91485520000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
720,봉천로,37.4858667,126.93740859999998,0.0,0.0,2.0,16.0,9.0,27.0,17.0,37.47858449,126.95556090000002,,,,인헌동~원당초교,46.0
721,대학14길,37.4658863,126.9356011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,19.0,,
722,낙성대로,37.4773368,126.9597469,0.0,0.0,0.0,2.0,2.0,4.0,18.0,37.47726713,126.95913359999999,,,,남부순환로 ~ 서울대후문,61.0
723,봉천로23다길,37.4880607,126.9375953,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,,,,,
724,양지5길,37.4722262,126.9303903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
725,남부순환로161길,37.4844289,126.9196939,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48520867,126.91877099999999,29.0,28.0,30.0,,
726,관악로14가길,37.4759646,126.9551695,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.47552157,126.95506950000001,,,,,
727,남현4길,37.4749487,126.9756131,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.47501374,126.9751543,,,,,
728,법원단지31길,37.4763516,126.9240444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
729,약수암길,37.4602216,126.9320074,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.46100702,126.9322949,,,,,
730,신림로48가길,37.4794191,126.9325191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
731,법원단지30길,37.4748069,126.9252217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
732,국회단지22길,37.4905975,126.9424738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
733,당곡6다길,37.4935134,126.9296338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
734,미성7길,37.47446779999999,126.9152242,0.0,0.0,0.0,2.0,2.0,4.0,5.0,37.47427194,126.9136535,,,,,
735,남부순환로170길,37.4821833,126.9244716,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48268497,126.9245925,,,,,
736,서림3길,37.4721461,126.9414461,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47250207,126.94046540000001,,,,,
737,난곡로16길,37.4668984,126.9215119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,
738,행운8길,37.4819183,126.9612697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
739,남부순환로192길,37.4836027,126.9346895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4769122,126.93552240000001,,,,,
740,시흥대로158가길,37.4806345,126.9004555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
741,남부순환로143가길,37.4825111,126.9093434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
742,남부순환로153길,37.4843969,126.9157322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
743,행운6길,37.4809167,126.9603577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
744,양지길,37.4714708,126.9303524,0.0,0.0,0.0,2.0,3.0,5.0,2.0,37.47144924,126.93125220000002,21.0,22.0,19.0,,
745,남부순환로226길,37.47948570000001,126.9545494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
746,낙성대로15길,37.4674435,126.96336,0.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,,,,서울대교수아파트~인헌아파트,24.0
747,원신3길,37.4691401,126.93222620000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
748,난곡로26가길,37.47065870000001,126.9212001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
749,장군봉1길,37.4819565,126.9412799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,34.0,,
750,봉천로21길,37.4912584,126.9345612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48996775,126.9342732,,,,,
751,문성로16나길,37.4751891,126.9136229,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,,,,,
752,난우12길,37.4768888,126.91858729999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.4770987,126.91833340000001,,,,,
753,남부순환로168나길,37.4804976,126.9252229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
754,중앙1나길,37.4834258,126.9531172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
755,난곡로35마길,37.4710438,126.9182302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
756,관천로22길,37.4885101,126.9237608,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.48860748,126.925629,36.0,36.0,37.0,,
757,은천로35나길,37.4870034,126.953115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
758,미성길,37.47471470000001,126.9160034,0.0,0.0,1.0,3.0,4.0,8.0,4.0,37.47188111,126.91207849999999,,,,,
759,은천로2길,37.48577570000001,126.9379775,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,,,,,
760,관악로10길,37.476602,126.9546048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,32.0,,
761,청룡9길,37.4782174,126.9464071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4787465,126.9464696,,,,,
762,복은14길,37.4747316,126.9426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
763,난곡로15길,37.4671088,126.919812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
764,신림동5나길,37.48572070000001,126.9263746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
765,조원로19길,37.4849347,126.9121149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
766,인헌길,37.4738374,126.9671317,0.0,0.0,0.0,8.0,0.0,8.0,6.0,37.46909557,126.96996299999999,23.0,21.0,25.0,,
767,신사로,37.48581420000001,126.911514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,도림교~시흥대로,80.0
768,원신2길,37.469961700000006,126.9317656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
769,남부순환로184가길,37.4834787,126.9329173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
770,난곡로16가길,37.4664461,126.9209903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
771,인헌1다길,37.4738045,126.9701047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
772,조원로6길,37.4822831,126.9044827,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.48269142,126.90471459999999,,,,,
773,봉천로49나길,37.483279,126.9495903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
774,관악로12길,37.4785076,126.9527142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
775,은천로5길,37.4878864,126.9386851,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,,,,,
776,조원로,37.4859841,126.9206272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,시흥대로 ~ 도림천,62.0
777,난곡로,37.4676535,126.920958,0.0,0.0,4.0,23.0,30.0,57.0,13.0,37.47198482,126.91998240000001,,,,신대방역~호암길,271.0
778,봉천로33길,37.4849533,126.9441525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,43.0,,
779,관천로18길,37.48789179999999,126.9249171,0.0,0.0,0.0,6.0,8.0,14.0,0.0,0.0,0.0,,,,,
780,문성로16길,37.4759489,126.9134375,0.0,0.0,0.0,1.0,1.0,2.0,9.0,37.47486426,126.91319140000002,,,,,
781,시흥대로,37.4819832,126.9010909,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,,,,구로공단역- 시흥IC,57.0
782,문성로38길,37.4777333,126.9308131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47640722,126.9289281,,,,,
783,봉천로45길,37.483947,126.94942009999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
784,시흥대로160길,37.4799755,126.9020376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
785,봉천로23라길,37.4883074,126.9366388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
786,봉천로13나길,37.490193,126.932581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
787,원신9길,37.46033370000001,126.928857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46122913,126.9294463,,,,,
788,관천로19길,37.4868266,126.9171723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
789,남부순환로228길,37.4772176,126.9541219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
790,문성로28길,37.4785764,126.9277937,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.4786946,126.92728980000001,,,,,
791,원신6길,37.4672775,126.9312949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
792,청룡2길,37.4814753,126.9454709,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48123833,126.94409540000001,,,,,
793,조원로17길,37.48480120000001,126.9113739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
794,조원로14길,37.4822146,126.910157,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,,,,,
795,대학7길,37.4685545,126.9392357,0.0,0.0,0.0,1.0,2.0,3.0,9.0,37.46853617,126.9400508,,,,,
796,남부순환로260길,37.4755525,126.9737874,0.0,0.0,0.0,1.0,1.0,2.0,9.0,37.47450691,126.97237340000002,,,,,
797,양산2길,37.4744339,126.9314611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
798,참숯길,37.4788685,126.9423417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
799,한솔길,37.477673,126.9428143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
800,난곡로66가길,37.4835221,126.9148062,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.48378568,126.9147304,,,,,
801,조원로18길,37.48342750000001,126.912571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,26.0,,
802,신원로3길,37.4830454,126.926107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,43.0,45.0,,
803,조원중앙로1길,37.480287,126.9024134,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,
804,당곡4길,37.4915224,126.928985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
805,청룡10길,37.4789249,126.9452895,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,,,,,
806,남현1길,37.47536820000001,126.981496,0.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,,,,,
807,난곡로76길,37.48636629999999,126.914301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
808,서림6길,37.4729317,126.938472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
809,은천로30길,37.4856154,126.9515443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
810,난곡로55길,37.479031,126.9134773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
811,복은6길,37.4740521,126.9400562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
812,쑥고개로16길,37.478189,126.9442943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
813,대학12길,37.4657442,126.9363141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
814,관천로12길,37.4859268,126.9258274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
815,인헌21길,37.46999279999999,126.9694391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
816,신원로3가길,37.4807819,126.9271744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
817,양녕로1길,37.4834344,126.9460461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
818,쑥고개로2가길,37.476803,126.9403667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
819,인헌1가길,37.4731435,126.9685609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
820,원신길,37.4717709,126.9328736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,동마아파트 ~ 원신길,12.0
821,대학길,37.4678486,126.9374561,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,35.0,42.0,27.0,,
822,장군봉길,37.4805054,126.9396792,0.0,0.0,0.0,1.0,1.0,2.0,4.0,37.48147121,126.9366716,,,,,
823,청룡3길,37.4808649,126.9466884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
824,신림로66길,37.485857,126.9330935,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,,,,,
825,은천로,37.4870253,126.9445778,1.0,1.0,3.0,15.0,14.0,34.0,8.0,37.48634056,126.9360757,,,,은천길삼거리~은천길입구삼거리,124.0
826,장군봉9길,37.4800339,126.9394998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
827,남부순환로231길,37.4812437,126.9585897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
828,법원단지26길,37.4741198,126.9248517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
829,대학2길,37.4699854,126.9367354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
830,문성로29길,37.4800187,126.9275126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
831,신림로56길,37.48140520000001,126.9310349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
832,남부순환로190길,37.482898,126.9340022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
833,남부순환로163가길,37.4842548,126.9212575,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.48483226,126.9207072,,,,,
834,남부순환로194길,37.4815723,126.9337085,0.0,0.0,0.0,3.0,3.0,6.0,1.0,37.48135937,126.9346588,,,,,
835,신림로59길,37.4832655,126.9293,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,,,
836,난곡로9길,37.4638391,126.9176225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46374444,126.9178135,,,,,
837,은천로15길,37.4870936,126.9439972,0.0,0.0,0.0,7.0,8.0,15.0,0.0,0.0,0.0,,,,,
838,관악로,37.4901936,126.9572152,1.0,1.0,13.0,69.0,75.0,159.0,12.0,37.47558679,126.9518496,,,,서울대정문~봉천고개,215.0
839,난곡로26길,37.4701068,126.9233302,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.46823737,126.9264493,19.0,18.0,20.0,,
840,복은길,37.4744216,126.9368006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,25.0,,
841,봉천로35길,37.4841436,126.9452858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
842,국회단지4길,37.4874018,126.94133329999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
843,보라매로5가길,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,,,,,
844,대학동210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.46831654,126.9456034,,,,,
845,청룡동산151-139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47969721,126.93720320000001,,,,,
846,난곡동산90-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4667325,126.9237165,,,,,
847,남현동산65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46985456,126.9778824,,,,,
848,대학동산56-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.45641695,126.9461288,,,,,
849,미성동산117-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.46924978,126.9126727,,,,,
850,미성동산197-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.48097851,126.916495,,,,,
851,보라매동산118-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49183062,126.93626129999998,,,,,
852,은천동산103-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49202819,126.9402673,,,,,
853,성현동산1718-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49312281,126.94530759999999,,,,,
854,청룡동산175-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47472773,126.9493561,,,,,
855,청룡동산175-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47521741,126.95156440000001,,,,,
856,청룡동556-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47727121,126.9493785,,,,,
857,관악산공원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4666724,126.9470937,,,,,
858,관악산공원호수공원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.45853189,126.946999,,,,,
859,대학동208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46685449,126.9443101,,,,,
860,대학길129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.46499971,126.93847199999999,,,,,
