,도로명,총유동인구수,남성유동인구수,여성유동인구수
3683,도당로19길,4526931,2134602,2392329
3684,도당로13바길,4232935,1988276,2244659
3685,도당로13가길,4357766,2047929,2309837
3686,덕릉로60길,5306256,2414865,2891391
3687,노해로63다길,3017525,1366534,1650989
3688,노해로60길,8402774,3838220,4564554
3689,한천로140길,5736344,2688056,3048288
3690,한천로139가길,5949097,2812140,3136957
3691,한천로132길,7463333,3501974,3961359
3692,한천로130길,6450668,3028345,3422323
3693,한천로124나길,6089472,2857167,3232305
3694,한천로109길,4097014,1832268,2264745
3695,인수봉로79길,2345647,1055634,1290014
3696,인수봉로72길,5482418,2420876,3061542
3697,인수봉로56길,5268038,2351395,2916643
3698,오패산로67길,6572728,3090348,3482380
3699,오패산로52길,5353387,2403724,2949663
3700,오패산로30길,4850738,2177912,2672827
3701,수유로12길,6952665,3245894,3706771
3702,솔샘로65길,7170347,3305757,3864590
3703,솔매로50길,7298951,3319189,3979764
3704,솔매로45길,4172000,1901777,2270223
3705,솔매로41길,6620900,3060295,3560605
3706,삼양로93길,5993204,2650096,3343109
3707,삼양로77길,5348749,2499072,2849677
3708,삼양로54길,5828592,2662856,3165736
3709,삼양로41길,7107911,3272002,3835908
3710,삼양로27길,5182378,2351294,2831083
3711,삼양로24길,7564075,3491262,4072813
3712,삼양로20길,6418311,2943792,3474521
3713,삼각산로28길,7406208,3448732,3957476
3714,도봉로99길,4369897,2030247,2339650
3715,도봉로8길,3263208,1503522,1759689
3716,도봉로76길,6025397,2818771,3206627
3717,도봉로67길,5258883,2450686,2808197
3718,도봉로45길,5259807,2387312,2872494
3719,도봉로18길,5552403,2493988,3058414
3720,도봉로13길,5311976,2417868,2894108
3721,덕릉로41길,7151624,3340041,3811582
3722,덕릉로40길,2694568,1245481,1449089
3723,노해로33길,5006958,2233677,2773281
3724,노해로23길,5263771,2391603,2872169
3725,노해로17길,6736379,3122713,3613665
3726,화랑로40길,3183658,1532474,1651184
3727,화랑로32길,4767223,2233799,2533424
3728,화랑로1길,6803140,3126578,3676562
3729,화랑로19길,4975974,2331982,2643991
3730,화랑로14길,4394543,2039098,2355444
3731,화랑로13길,4561441,2089603,2471837
3732,한천로76길,3670278,1741019,1929257
3733,한천로101가길,3068435,1414980,1653454
3734,창경궁로43길,2943062,1292805,1650256
3735,지봉로20길,4997066,2313315,2683752
3736,종암로5길,2647423,1233796,1413627
3737,종암로24가길,4045467,1862725,2182743
3738,종암로21길,3904837,1783870,2120967
3739,종암로19길,4755480,2083778,2671701
3740,종암로16길,5963832,2712179,3251653
3741,정릉로8길,405604,206625,198979
3742,정릉로27길,5993862,2722667,3271193
3743,정릉로26길,3111671,1434270,1677403
3744,장위로50길,2805441,1365494,1439948
3745,장월로1길,4053656,1859670,2193986
3746,인촌로6길,4393294,2076749,2316546
3747,인촌로5길,4553644,2019909,2533735
3748,인촌로24길,3393891,1841786,1552106
3749,개운사길,1668017,878679,789338
3750,인촌로1길,5842992,2631771,3211221
3751,인촌로17가길,2978766,1364976,1613790
3752,오패산로4길,6835335,3143486,3691848
3753,오패산로3길,5672694,2584871,3087823
3754,오패산로19길,4899985,2229280,2670705
3755,안암로5길,4843262,2382684,2460578
3756,아리랑로4길,6322949,2740476,3582473
3757,솔샘로6길,2545575,1215638,1329937
3758,성북로8길,2853288,1258291,1594996
3759,삼양로8길,5264043,2408547,2855496
3760,삼선교로16가길,3570774,1611944,1958831
3761,삼선교로10다길,3464656,1560333,1904323
3762,삼선교로10길,4289501,1922463,2367040
3763,보문로32길,5470831,2382067,3088765
3764,보문로31길,5489001,2462163,3026837
3765,보문로26길,4121136,1874015,2247121
3766,보문로13길,5816920,2756692,3060228
3767,보국문로16길,3412347,1587912,1824434
3768,동소문로6길,3426028,1513349,1912681
3769,동소문로2길,3523763,1565757,1958007
3770,동소문로26가길,5601591,2423334,3178257
3771,동소문로15길,4812470,2127916,2684553
3772,동소문로13길,5633310,2517768,3115542
3773,돌곶이로8길,4856959,2262093,2594868
3774,돌곶이로41길,3305450,1509742,1795707
3775,돌곶이로28길,3773129,1833391,1939738
3776,돌곶이로27길,5088373,2415703,2672670
3777,돌곶이로22길,4367244,2047906,2319338
3778,돌곶이로14길,4965144,2306837,2658306
3779,길음로7길,3287393,1496808,1790585
3780,중랑천로10길,4905621,2356047,2549575
3781,용마산로94길,3498477,1651708,1846769
3782,용마산로118길,5766765,2729546,3037218
3783,용마산로112길,4508852,2137309,2371542
3784,용마산로100길,3982468,1863270,2119198
3785,신내로7가길,5262268,2368304,2893964
3786,사가정로54길,6774169,3205492,3568679
3787,사가정로42길,6183926,2935447,3248480
3788,봉화산로56길,6265691,2855621,3410069
3789,봉화산로4길,6021116,2853548,3167569
3790,봉화산로30길,7188105,3235082,3953022
3791,봉우재로33길,5916288,2767229,3149060
3792,면목로78길,8359406,3879619,4479788
3793,면목로56길,5498126,2546144,2951983
3794,면목로55길,4738841,2188231,2550610
3795,면목로49길,5737228,2678786,3058443
3796,면목로48길,5682859,2654592,3028266
3797,면목로45길,5423193,2542282,2880911
3798,면목로33길,6202552,2946755,3255795
3799,면목로21길,4889232,2349920,2539314
3800,망우로73길,3460814,1628409,1832406
3801,망우로68길,5594344,2664935,2929409
3802,동일로163길,5192215,2427237,2764978
3803,동일로157길,8335630,3866582,4469047
3804,동일로149길,3687527,1728562,1958966
3805,동일로140길,5057271,2312460,2744813
3806,동일로139길,3718997,1749158,1969838
3807,동일로139가길,5190380,2422047,2768333
3808,동일로130길,6946326,3138207,3808121
3809,동일로123길,6190804,2905944,3284862
3810,동일로112길,6440838,3026354,3414485
3811,동일로101길,5563198,2651325,2911874
3812,동일로100길,6252067,2962879,3289187
3813,답십리로75길,5006603,2416806,2589798
3814,공릉로2길,5583683,2548914,3034769
3815,공릉로12가길,2287889,1061672,1226218
3816,겸재로54길,8400209,3876593,4523616
3817,겸재로36길,5604926,2572528,3032399
3818,겸재로29길,5639659,2632554,3007104
3819,휘경로3길,6040103,2823250,3216853
3820,휘경로2길,4683446,2220622,2462824
3821,휘경로23길,5438113,2491794,2946318
3822,휘경로14길,6393019,2971719,3421300
3823,한천로46길,2854037,1308501,1545535
3824,한천로40길,4168530,1933307,2235224
3825,한천로33길,3357763,1536628,1821135
3826,한천로14길,5539083,2729880,2809202
3827,천호대로97길,2957022,1481517,1475505
3828,천호대로77길,3532371,1781213,1751157
3829,천호대로45길,3812706,1856395,1956311
3830,천호대로17길,5511261,2688249,2823012
3831,천호대로12길,2886629,1446522,1440106
3832,천장산로7길,1689925,822662,867263
3833,제기로5길,2871884,1427318,1444566
3834,제기로21길,3879755,1867067,2012688
3835,전농로4길,5684701,2669110,3015591
3836,전농로3길,6457629,2954474,3503155
3837,전농로29길,5946322,2865192,3081130
3838,장한로8길,4093090,2064084,2029006
3839,장한로5길,5129136,2569393,2559743
3840,장한로27길,4545331,2155931,2389399
3841,장한로27가길,4364534,2063151,2301384
3842,장한로26길,3233445,1530242,1703205
3843,장한로26가길,4239013,2042425,2196589
3844,장한로25길,4265727,2043289,2222437
3845,장한로14길,3251379,1600796,1650583
3846,이문로42길,5063997,2367415,2696583
3847,왕산로43길,5525316,2666170,2859146
3848,왕산로33길,3314087,1684577,1629509
3849,왕산로32길,3553096,1734611,1818484
3850,약령시로17길,4817798,2384428,2433370
3851,서울시립대로4길,5574370,2647791,2926581
3852,서울시립대로29길,6979043,3390160,3588883
3853,서울시립대로16길,6189279,2967998,3221281
3854,사가정로2길,4290242,2002146,2288096
3855,사가정로23가길,4149869,1912097,2237772
3856,사가정로13길,2980743,1387548,1593195
3857,무학로45길,3741275,1987566,1753709
3858,무학로16길,2859178,1409746,1449431
3859,망우로21길,5511875,2592117,2919759
3860,망우로18길,3758472,1810948,1947525
3861,망우로18가길,2840016,1392038,1447979
3862,답십리로72길,4035245,1929768,2105478
3863,답십리로69길,3081537,1483119,1598418
3864,답십리로68길,4726395,2282665,2443729
3865,답십리로64길,4365621,2105179,2260440
3866,답십리로63길,4108815,1912404,2196411
3867,답십리로60길,4085748,1941480,2144267
3868,답십리로56길,5596069,2575213,3020856
3869,답십리로23길,4983150,2433813,2549336
3870,난계로30길,3364772,1686696,1678075
3871,경희대로4길,5060188,2323803,2736386
3872,경희대로3길,3775609,1726326,2049283
3873,천호대로129길,7157689,3255460,3902231
3874,천호대로123길,5841008,2681741,3159266
3875,천호대로109길,5137406,2406822,2730585
3876,자양번영로3길,5771846,2726533,3045313
3877,자양로53길,6032444,2738821,3293622
3878,자양로50길,5354536,2457778,2896759
3879,자양로45길,5322980,2401528,2921452
3880,자양로26길,6560633,3000776,3559858
3881,자양로15길,7005335,3268120,3737215
3882,자양로11길,8008377,3696523,4311855
3883,용마산로3길,4908553,2277445,2631109
3884,용마산로21길,6537277,3014650,3522627
3885,아차산로78길,2104074,993550,1110525
3886,아차산로65길,6726822,3020018,3706804
3887,아차산로55길,5877309,2717302,3160006
3888,아차산로51길,4376486,2060140,2316347
3889,아차산로40길,8413306,3932626,4480680
3890,면목로17길,5511468,2623225,2888243
3891,뚝섬로64길,2727154,1298862,1428293
3892,뚝섬로58길,4273889,1978598,2295291
3893,뚝섬로54길,3739445,1686241,2053206
3894,뚝섬로48길,5983419,2748059,3235361
3895,뚝섬로24길,5417715,2701020,2716695
3896,뚝섬로23길,6516478,3153449,3363029
3897,동일로24길,6589904,3199133,3390771
3898,동일로18길,6121387,2985964,3135423
3899,능동로4길,6874566,3309098,3565469
3900,능동로3길,6487238,3184666,3302570
3901,능동로34길,4225700,1954940,2270760
3902,능동로19길,5069897,2433468,2636429
3903,능동로13길,8047650,3877625,4170026
3904,긴고랑로9길,5423696,2525181,2898516
3905,긴고랑로8길,4163162,1993087,2170073
3906,긴고랑로7길,5793706,2734251,3059456
3907,긴고랑로20길,7476158,3472790,4003368
3908,광나루로52길,6537550,2961250,3576301
3909,광나루로40길,5894783,2667273,3227510
3910,광나루로37길,3549669,1624400,1925269
3911,광나루로36길,4744866,2154820,2590047
3912,광나루로24길,1661082,812887,848196
3913,광나루로12길,6207334,3030969,3176365
3914,한림말길,2413925,1072610,1341315
3915,한림말3길,2300600,1031019,1269582
3916,청계천로10나길,2851376,1381706,1469670
3917,장터길,4671085,2149211,2521873
3918,용답중앙길,3142941,1503977,1638965
3919,용답29길,4709689,2252801,2456887
3920,왕십리로6길,5106116,2557838,2548278
3921,왕십리로31길,5050032,2243892,2806140
3922,왕십리로26길,5901681,2745175,3156504
3923,왕십리로21길,5508203,2455119,3053084
3924,왕십리로14길,4688381,2349396,2338985
3925,아차산로5길,3584816,1833617,1751199
3926,아차산로15길,4829276,2471363,2357913
3927,아차산로11길,2752789,1438795,1313995
3928,송정4가길,4448592,2248276,2200316
3929,송정12라길,3386865,1707368,1679498
3930,성수일로6길,3908734,2041648,1867085
3931,성수이로7길,2868199,1529857,1338343
3932,성수이로18길,3894095,2029756,1864340
3933,성덕정길,2422949,1222813,1200136
3934,성덕정17길,4877291,2528071,2349220
3935,서울숲2길,3303582,1631014,1672568
3936,상원길,4061353,2060460,2000893
3937,상원12길,2587525,1301160,1286364
3938,사근동길,2422110,1185362,1236750
3939,무학봉길,5844006,2574232,3269775
3940,무학봉28길,4536786,2080304,2456483
3941,무학로6길,4848220,2284734,2563485
3942,무수막길,5175227,2335538,2839688
3943,매봉길,3766271,1686477,2079795
3944,마조로1길,2841666,1344523,1497142
3945,마조로16길,2854177,1364308,1489870
3946,마장로39길,2459402,1189370,1270033
3947,마장로27길,3911948,1872330,2039618
3948,뚝섬로5길,3035023,1580493,1454530
3949,둘레9길,2982885,1540611,1442274
3950,금호산길,5769577,2612846,3156731
3951,금호산2길,5226794,2393135,2833660
3952,고산자로6길,5663367,2608907,3054459
3953,후암로28길,3396864,1600634,1796231
3954,효창원로39길,4584590,2094002,2490588
3955,회나무로13길,3367455,1596397,1771057
3956,한남대로20길,1321574,613281,708293
3957,한강대로88길,1245857,602407,643450
3958,한강대로7길,1814786,906978,907808
3959,한강대로62길,1899913,1008484,891430
3960,한강대로52길,1586179,859506,726673
3961,한강대로43길,1956660,1053456,903206
3962,한강대로15길,1235135,627327,607808
3963,한강대로104길,3559478,1746649,1812829
3964,청파로73길,3956431,1957692,1998737
3965,청파로71길,6430911,2978329,3452581
3966,청파로47나길,4628213,2043456,2584757
3967,청파로47길,3515224,1515880,1999345
3968,장문로45길,4653860,2285149,2368711
3969,이태원로54길,2258518,1111409,1147109
3970,이태원로27길,3342687,1715111,1627576
3971,이촌로22길,1667008,816293,850716
3972,원효로89길,4371581,2029789,2341792
3973,원효로53길,4517443,2193592,2323852
3974,원효로41길,2780160,1341913,1438246
3975,원효로19길,2888712,1377470,1511241
3976,우사단로4길,3899352,1955048,1944304
3977,우사단로14길,3339988,1711095,1628894
3978,우사단로10길,5395457,2705121,2690336
3979,신흥로20길,3410354,1575365,1834991
3980,소월로20길,3556470,1667991,1888480
3981,서빙고로71길,1455233,682119,773113
3982,백범로90길,4892993,2391350,2501644
3983,백범로79길,5691489,2573578,3117910
3984,두텁바위로1길,3817686,1839626,1978058
3985,대사관로34길,3377183,1665481,1711703
3986,녹사평대로46길,2391442,1181371,1210071
3987,녹사평대로40나길,1758566,905350,853217
3988,녹사평대로32길,1726454,907170,819283
3989,녹사평대로26길,2108835,1110221,998614
3990,녹사평대로11길,925386,425135,500251
3991,퇴계로90길,6741322,3081479,3659843
3992,퇴계로8길,2049829,1004947,1044882
3993,퇴계로56길,2749127,1436439,1312688
3994,퇴계로46길,2588465,1424327,1164139
3995,퇴계로18길,1213035,618133,594902
3996,퇴계로12길,1730577,836183,894393
3997,청구로1길,4783534,2178221,2605312
3998,청구로17길,4810815,2248267,2562548
3999,장충단로8길,3761241,1829484,1931757
4000,삼일대로4길,2400241,1355658,1044584
4001,명동길,3231903,1784545,1447359
4002,동호로8길,4216369,1954823,2261546
4003,동호로20길,4266853,2037583,2229270
4004,동호로15길,4044302,1890101,2154200
4005,동호로11길,3476226,1614850,1861376
4006,동호로10길,5781413,2664323,3117089
4007,다산로39길,5232815,2541632,2691184
4008,다산로38길,5962210,2816863,3145347
4009,다산로36길,4721164,2159448,2561716
4010,다산로33길,5861902,2824368,3037534
4011,난계로21길,4322114,2006868,2315246
4012,난계로11길,5998952,2757229,3241722
4013,필운대로1길,2907268,1319336,1587933
4014,평창길,183425,87575,95850
4015,통일로12길,3298935,1468260,1830676
4016,창신길,6863930,3299755,3564175
4017,창신5길,5769452,2763537,3005915
4018,창신2길,5600767,2709409,2891358
4019,창경궁로35길,3369659,1518521,1851138
4020,지봉로8길,5723775,2772493,2951282
4021,종로65길,7084994,3473112,3611883
4022,종로58가길,3831091,1884303,1946787
4023,종로24길,1541077,946704,594374
4024,자하문로7길,2803506,1312809,1490696
4025,이화장길,4356473,2152691,2203782
4026,율곡로16길,3138124,1654699,1483426
4027,율곡로10길,1262760,732044,530716
4028,옥인길,2520127,1131911,1388215
4029,숭인동길,5415158,2675576,2739581
4030,성균관로5길,2785297,1288031,1497267
4031,삼청로5길,512736,257234,255502
4032,북촌로5나길,504117,254238,249879
4033,북촌로5길,889403,443397,446005
4034,북촌로11길,1101353,551296,550058
4035,백석동길,509852,243773,266078
